belong,l_type,name,point,tname,time
융합기술 디스플레이공학과,공학기초(기초과학영역),일반화학실험2,1,문명진,"월10,11,12,13(1과113)"
융합기술 디스플레이공학과,전공필수,전자기학2(원어),2,하근동,"수12,13,14,15(2과511)"
융합기술 디스플레이공학과,전공필수,전자회로2(원어),3,임성규,"월6,7,8/수6,7,8(2과401)"
융합기술 디스플레이공학과,전공선택,조명공학(원어),2,한관영,"수2,3,4,5(2과401)"
융합기술 디스플레이공학과,전공선택,플렉서블디스플레이2(원어),3,한관영,"월2,3,4(2과516)/수15,16,17(2과401)"
융합기술 디스플레이공학과,공학기초(수학),확률과통계,3,심용걸,"화11,12,13/목15,16,17(2과409-01)"
융합기술 디스플레이공학과,공학기초(수학),확률과통계,3,심용걸,"화14,15,16/목8,9,10(2과409-01)"
융합기술 디스플레이공학과,전공필수,회로이론2(원어),2,김현식,"월2,3,4,5(2과401)"
융합기술 원자력융합공학과,공학기초(수학),공업수학2,3,정현수,"금2,3,4,5,6,7(2과409-01)"
융합기술 원자력융합공학과,공학소양,공학과예술,2,이동진,"금2,3,4,5(2과222-01)"
융합기술 원자력융합공학과,공학소양,공학과예술,2,이동진,"금6,7,8,9(2과222-01)"
융합기술 원자력융합공학과,공학소양,기술과사회,2,최원경,"금10,11,12,13(2과222-01)"
융합기술 원자력융합공학과,공학소양,기술과사회,2,최원경,"금14,15,16,17(2과222-01)"
융합기술 원자력융합공학과,전공선택,방사선계측이론(원어),2,이병식,"화3,4,5,6(2과110)"
융합기술 원자력융합공학과,전공선택,보건물리,2,이병식,"수5,6,7,8(2과107)"
융합기술 원자력융합공학과,공학기초(기초과학영역),생물공학개론,3,박순익,"수10,11,12,13,14,15(2과409-01)"
융합기술 원자력융합공학과,전공필수,원자력공학2(원어),2,이병식,"화8,9,10,11(2과401)"
융합기술 원자력융합공학과,전공필수,원자력과국민이해,2,이병식,"목8,9,10,11(2과401)"
융합기술 원자력융합공학과,전공선택,원자력열전달,3,이병식,"화13,14,15/목13,14,15(2과401)"
융합기술 원자력융합공학과,전공선택,원자력유체역학,3,박헌휘,"월12,13,14,15,16,17(2과107)"
융합기술 원자력융합공학과,공학기초(수학),이산수학,3,이경복,"목10,11,12,13,14,15(2과222-01)"
융합기술 원자력융합공학과,공학기초(기초과학영역),일반물리2,3,노승정,"목2,3,4,5,6,7(2과222-01)"
융합기술 원자력융합공학과,공학기초(기초과학영역),일반물리실험2,1,박창수,"월10,11,12,13(1과218)"
융합기술 원자력융합공학과,공학기초(수학),일반수학2,3,박원우,"수2,3,4,5,6,7(2과217)"
융합기술 원자력융합공학과,공학기초(기초과학영역),일반화학2,3,최영봉,"수8,9,10,11,12,13(1과004-02)"
융합기술 원자력융합공학과,공학기초(기초과학영역),일반화학실험2,1,최영봉,"목14,15,16,17(1과112)"
공학 토목환경공학과,전공선택,건설교과교재연구및지도법,3,,"수19,20,21(인000-11)"
공학 토목환경공학과,공학기초(수학),공업수학2,3,정현수,"금2,3,4,5,6,7(2과409-01)"
공학 토목환경공학과,전공선택,공업정역학(원어),3,이상호,"화14,15,16/수5,6,7(2과104-01)"
공학 토목환경공학과,공학소양,공학과예술,2,이동진,"금2,3,4,5(2과222-01)"
공학 토목환경공학과,공학소양,공학과예술,2,이동진,"금6,7,8,9(2과222-01)"
공학 토목환경공학과,전공선택,교통공학(원어),3,김성우,"금6,7,8,9,10,11(2과305)"
공학 토목환경공학과,전공선택,구조물설계,2,황신우,"목8,9,10,11(2과305)"
공학 토목환경공학과,전공필수,구조실험,1,강영구,"수10,11,12,13(2과305)"
공학 토목환경공학과,전공필수,구조실험,1,강영구,"수14,15,16,17(2과305)"
공학 토목환경공학과,전공선택,구조역학2,3,이상호,"월9,10,11/화5,6,7(2과305)"
공학 토목환경공학과,공학소양,기술과사회,2,최원경,"금10,11,12,13(2과222-01)"
공학 토목환경공학과,공학소양,기술과사회,2,최원경,"금14,15,16,17(2과222-01)"
공학 토목환경공학과,공학소양,기술과창업,2,윤성욱,"수10,11,12,13(2과222-01)"
공학 토목환경공학과,공학소양,기술과창업,2,윤성욱,"수14,15,16,17(2과222-01)"
공학 토목환경공학과,전공선택,도로시설물설계,2,김성우,"금12,13,14,15(2과110)"
공학 토목환경공학과,공학기초(기초과학영역),생물공학개론,3,박순익,"수10,11,12,13,14,15(2과409-01)"
공학 토목환경공학과,전공필수,수리학실험,1,이해균,"수10,11,12,13(2과114)"
공학 토목환경공학과,전공필수,수리학실험,1,이해균,"수14,15,16,17(2과114)"
공학 토목환경공학과,전공선택,수자원공학,3,김병찬,"수2,3,4,5,6,7(2과305)"
공학 토목환경공학과,전공선택,유체역학(원어),3,이해균,"월15,16,17/화2,3,4(2과104-01)"
공학 토목환경공학과,공학소양,융합공학,2,윤성욱,"수2,3,4,5(2과222-01)"
공학 토목환경공학과,공학소양,융합공학,2,윤성욱,"수6,7,8,9(2과222-01)"
공학 토목환경공학과,전공선택,응용수리학(원어),3,이해균,"월2,3,4/화10,11,12(2과305)"
공학 토목환경공학과,전공선택,응용역학2,3,황신우,"목2,3,4,5,6,7(2과305)"
공학 토목환경공학과,공학소양,지식재산과특허,2,최원경,"수10,11,12,13(2과310-01)"
공학 토목환경공학과,공학소양,지식재산과특허,2,최원경,"수14,15,16,17(2과310-01)"
공학 토목환경공학과,전공필수,철근콘크리트구조설계,3,강영구,"수2,3,4,5,6,7(2과110)"
공학 토목환경공학과,전공선택,측량학및실습2,3,주현승,"월2,3,4,5,6,7,8,9,10,11(2과110)"
공학 토목환경공학과,전공필수,콘크리트실험,1,황신우,"목14,15,16,17"
공학 토목환경공학과,전공선택,토목공학종합설계2,3,김동녕,"금5,6,7,8,9,10(2과110)"
공학 토목환경공학과,전공선택,토목공학종합설계2,3,이상호,"목12,13,14,15,16,17(2과104-01)"
공학 토목환경공학과,전공선택,토목공학종합설계2,3,김병찬,"수12,13,14,15,16,17(2과110)"
공학 토목환경공학과,전공선택,토목전산응용(원어),2,이상호,"화10,11,12,13(2과104-01)"
공학 토목환경공학과,전공선택,토질역학2,3,김학문,"월12,13,14,15,16,17(2과110)"
공학 토목환경공학과,전공선택,하수도공학(원어),3,독고석,"월5,6,7(2과305)/목5,6,7(2과110)"
공학 토목환경공학과,공학기초(수학),확률과통계,3,심용걸,"화11,12,13/목15,16,17(2과409-01)"
공학 토목환경공학과,공학기초(수학),확률과통계,3,심용걸,"화14,15,16/목8,9,10(2과409-01)"
공학 토목환경공학과,전공선택,환경공학(원어),3,독고석,"월12,13,14(2과305)/목11,12,13(2과110)"
공학 응용화학공학과,전공필수,고분자공학,3,황용현,"화11,12,13,14,15,16(2과308)"
공학 응용화학공학과,공학기초(수학),공업수학2,3,정현수,"금2,3,4,5,6,7(2과409-01)"
공학 응용화학공학과,전공필수,공업유기화학(원어),3,김영수,"월2,3,4/화14,15,16(2과306)"
공학 응용화학공학과,공학소양,공학과예술,2,이동진,"금2,3,4,5(2과222-01)"
공학 응용화학공학과,공학소양,공학과예술,2,이동진,"금6,7,8,9(2과222-01)"
공학 응용화학공학과,전공선택,국내인턴십1(응용화학공),18,,
공학 응용화학공학과,전공선택,국내인턴십2(응용화학공),12,,
공학 응용화학공학과,전공선택,기기분석,2,김영수,"목10,11,12,13(2과306)"
공학 응용화학공학과,공학소양,기술과사회,2,최원경,"금10,11,12,13(2과222-01)"
공학 응용화학공학과,공학소양,기술과사회,2,최원경,"금14,15,16,17(2과222-01)"
공학 응용화학공학과,공학소양,기술과창업,2,윤성욱,"수10,11,12,13(2과222-01)"
공학 응용화학공학과,공학소양,기술과창업,2,윤성욱,"수14,15,16,17(2과222-01)"
공학 응용화학공학과,전공선택,무기재료공학,3,배장순,"수2,3,4,5,6,7(2과306)"
공학 응용화학공학과,전공선택,생물공정공학,3,장준형,"화2,3,4,5,6,7(2과308)"
공학 응용화학공학과,공학기초(기초과학영역),생물공학개론,3,박순익,"수10,11,12,13,14,15(2과409-01)"
공학 응용화학공학과,전공선택,석유공업화학(원어),3,오경근,"월2,3,4(2과308)/화2,3,4(2과306)"
공학 응용화학공학과,전공선택,유기합성화학(원어),3,김영수,"월11,12,13/화5,6,7(2과306)"
공학 응용화학공학과,공학소양,융합공학,2,윤성욱,"수2,3,4,5(2과222-01)"
공학 응용화학공학과,공학소양,융합공학,2,윤성욱,"수6,7,8,9(2과222-01)"
공학 응용화학공학과,전공선택,응용물리화학,3,장준형,"화8,9,10,11,12,13(2과306)"
공학 응용화학공학과,전공선택,응용생물공학,2,장준형,"목14,15,16,17(2과308)"
공학 응용화학공학과,전공선택,응용화학기초설계(원어),3,김영수,"금19,20,21(2과308)"
공학 응용화학공학과,전공필수,응용화학기초실험,1,오경근,"금10,11,12,13(2과412)"
공학 응용화학공학과,공학소양,지식재산과특허,2,최원경,"수10,11,12,13(2과310-01)"
공학 응용화학공학과,공학소양,지식재산과특허,2,최원경,"수14,15,16,17(2과310-01)"
공학 응용화학공학과,전공선택,화공ㆍ섬유교과교재연구및지도법,3,,"수19,20,21(인000-11)"
공학 응용화학공학과,전공선택,화공양론2,3,장준형,"목8,9,10,11,12,13(2과308)"
공학 응용화학공학과,전공선택,화공열역학2,3,조태환,"수10,11,12,13,14,15(2과306)"
공학 응용화학공학과,전공선택,화공열전달,3,박찬교,"목2,3,4,5,6,7(2과306)"
공학 응용화학공학과,전공선택,화공종합설계2,3,김영수,"수19,20,21(2과308)"
공학 응용화학공학과,전공선택,화공종합설계2(원어),3,오경근,"목19,20,21(2과308)"
공학 응용화학공학과,전공필수,화학공정응용실험,1,김영수,"금2,3,4,5(2과412)"
공학 응용화학공학과,전공선택,화학반응공학,3,장준형,"목2,3,4,5,6,7(2과308)"
공학 응용화학공학과,공학기초(수학),확률과통계,3,심용걸,"화11,12,13/목15,16,17(2과409-01)"
공학 응용화학공학과,공학기초(수학),확률과통계,3,심용걸,"화14,15,16/목8,9,10(2과409-01)"
공학 컴퓨터과학과,전공필수,SW종합설계2(원어),3,오세종,"월19,20,21(2과217)"
공학 컴퓨터과학과,전공필수,SW종합설계2,3,이계성,"금19,20,21(2과217)"
공학 컴퓨터과학과,전공필수,SW종합설계2(원어),3,김인국,"수19,20,21(2과217)"
공학 컴퓨터과학과,전공필수,SW종합설계2,3,이상범,"목19,20,21(2과218)"
공학 컴퓨터과학과,전공필수,SW종합설계2(원어),3,권경희,"금19,20,21(2과218)"
공학 컴퓨터과학과,전공필수,SW종합설계2(원어),3,박용범,"금19,20,21(2과513)"
공학 컴퓨터과학과,전공필수,SW종합설계2(원어),3,박제호,"금19,20,21(2과310-01)"
공학 컴퓨터과학과,전공선택,고급시스템프로그래밍,3,박제호,"목5,6,7,8,9,10(3과215)"
공학 컴퓨터과학과,전공선택,고급정보관리및데이터베이스응용,3,오세종,"화2,3,4/목2,3,4(2과312)"
공학 컴퓨터과학과,공학기초(수학),공업수학2,3,최재길,"금2,3,4,5,6,7(2과310-01)"
공학 컴퓨터과학과,공학소양,공학과예술,2,이동진,"금2,3,4,5(2과222-01)"
공학 컴퓨터과학과,공학소양,공학과예술,2,이동진,"금6,7,8,9(2과222-01)"
공학 컴퓨터과학과,전공선택,국내인턴십1(컴퓨터과학),18,이상범,
공학 컴퓨터과학과,전공선택,국내인턴십2(컴퓨터과학),12,이상범,
공학 컴퓨터과학과,공학소양,기술과사회,2,최원경,"금10,11,12,13(2과222-01)"
공학 컴퓨터과학과,공학소양,기술과사회,2,최원경,"금14,15,16,17(2과222-01)"
공학 컴퓨터과학과,공학소양,기술과창업,2,윤성욱,"수10,11,12,13(2과222-01)"
공학 컴퓨터과학과,공학소양,기술과창업,2,윤성욱,"수14,15,16,17(2과222-01)"
공학 컴퓨터과학과,전공선택,데이터베이스설계와프로그래밍(원어),3,이상범,"수2,3,4,5,6,7(2과218)"
공학 컴퓨터과학과,전공선택,모바일프로그래밍(원어),3,권경희,"화5,6,7/수2,3,4(2과312)"
공학 컴퓨터과학과,전공선택,모바일프로그래밍및콘텐츠응용(원어),3,박제호,"화5,6,7/수8,9,10(3과215)"
공학 컴퓨터과학과,공학기초(기초과학영역),생물공학개론,3,박순익,"수2,3,4,5,6,7(2과310-01)"
공학 컴퓨터과학과,전공선택,설계패턴(원어),3,박용범,"화5,6,7/목11,12,13(3과628)"
공학 컴퓨터과학과,전공선택,소프트웨어공학(원어),3,이상범,"월10,11,12(2과217)/화13,14,15(2과218)"
공학 컴퓨터과학과,전공선택,시스템프로그래밍,3,이계성,"월12,13,14/화9,10,11(2과312)"
공학 컴퓨터과학과,전공선택,신호처리프로그래밍(원어),3,이계성,"월5,6,7/수13,14,15(2과217)"
공학 컴퓨터과학과,전공선택,영상정보처리,3,박제호,"화8,9,10/수5,6,7(3과215)"
공학 컴퓨터과학과,전공선택,운영체제및보안(원어),3,김인국,"월2,3,4/화5,6,7(2과217)"
공학 컴퓨터과학과,전공선택,웹프로그래밍,3,박현선,"금2,3,4,5,6,7(2과312)"
공학 컴퓨터과학과,공학소양,융합공학,2,윤성욱,"수2,3,4,5(2과222-01)"
공학 컴퓨터과학과,공학소양,융합공학,2,윤성욱,"수6,7,8,9(2과222-01)"
공학 컴퓨터과학과,전공선택,인공지능(원어),3,이계성,"화6,7,8(2과218)/수10,11,12(2과217)"
공학 컴퓨터과학과,전공선택,임베디드시스템설계,3,박용범,"목5,6,7,8,9,10(3과628)"
공학 컴퓨터과학과,전공선택,자료구조,3,김인국,"화2,3,4/목2,3,4(2과217)"
공학 컴퓨터과학과,전공선택,정보.컴퓨터교재연구및지도법,3,김태협,"화19,20,21(인000-11)"
공학 컴퓨터과학과,전공선택,정보보호이론,3,우사무엘,"금10,11,12,13,14,15(2과218)"
공학 컴퓨터과학과,공학소양,지식재산과특허,2,최원경,"수10,11,12,13(2과310-01)"
공학 컴퓨터과학과,공학소양,지식재산과특허,2,최원경,"수14,15,16,17(2과310-01)"
공학 컴퓨터과학과,전공선택,컴퓨터구조,3,이상범,"월13,14,15(2과217)/화10,11,12(2과218)"
공학 컴퓨터과학과,전공선택,컴퓨터사고를위한닷넷프로그래밍기초,3,박현선,"금10,11,12,13,14,15(2과312)"
공학 컴퓨터과학과,전공선택,컴퓨터와통신,3,권경희,"월15,16,17(2과218)/화2,3,4(2과310-01)"
공학 컴퓨터과학과,전공필수,프로그래밍2(원어),3,오세종,"수9,10,11/목5,6,7(2과312)"
공학 컴퓨터과학과,공학기초(수학),확률과통계,3,심용걸,"화11,12,13/목15,16,17(2과409-01)"
공학 컴퓨터과학과,공학기초(수학),확률과통계,3,심용걸,"화14,15,16/목8,9,10(2과409-01)"
공학 멀티미디어공학과,전공필수,HCI프로그래밍2,3,박경신,"월10,11,12,13,14,15(2과313-01)"
공학 멀티미디어공학과,전공선택,고급자바,3,김명숙,"금2,3,4,5,6,7(2과314)"
공학 멀티미디어공학과,공학기초(수학),공업수학2,3,정현수,"금2,3,4,5,6,7(2과409-01)"
공학 멀티미디어공학과,공학소양,공학과예술,2,이동진,"금2,3,4,5(2과222-01)"
공학 멀티미디어공학과,공학소양,공학과예술,2,이동진,"금6,7,8,9(2과222-01)"
공학 멀티미디어공학과,전공선택,국내인턴십1(멀티미디어),18,,
공학 멀티미디어공학과,전공선택,국내인턴십2(멀티미디어),12,,
공학 멀티미디어공학과,공학소양,기술과사회,2,최원경,"금10,11,12,13(2과222-01)"
공학 멀티미디어공학과,공학소양,기술과사회,2,최원경,"금14,15,16,17(2과222-01)"
공학 멀티미디어공학과,공학소양,기술과창업,2,윤성욱,"수10,11,12,13(2과222-01)"
공학 멀티미디어공학과,공학소양,기술과창업,2,윤성욱,"수14,15,16,17(2과222-01)"
공학 멀티미디어공학과,전공선택,디지털영상처리,3,김대원,"화2,3,4,5,6,7(2과314)"
공학 멀티미디어공학과,전공선택,디지털컨텐츠특론,3,김대원,"목3,4,5,6,7,8(2과313-01)"
공학 멀티미디어공학과,전공선택,리눅스운영및실습,2,최홍인,"금10,11,12,13,14,15(2과313-01)"
공학 멀티미디어공학과,전공선택,멀티미디어공학종합설계,3,김대원,"월2,3,4,5,6,7(2과313-01)"
공학 멀티미디어공학과,전공선택,멀티미디어공학종합설계,3,박경신,"월2,3,4,5,6,7(2과314)"
공학 멀티미디어공학과,전공선택,멀티미디어공학종합설계,3,박태근,"화12,13,14,15,16,17(2과513)"
공학 멀티미디어공학과,전공선택,멀티미디어공학종합설계,3,정재진,"월11,12,13,14,15,16(2과513)"
공학 멀티미디어공학과,전공선택,멀티미디어데이터,3,김명숙,"금8,9,10,11,12,13(2과314)"
공학 멀티미디어공학과,전공필수,멀티미디어시스템,3,김승훈,"화10,11,12,13,14,15(2과110)"
공학 멀티미디어공학과,전공선택,멀티미디어통신프로그래밍,3,최홍인,"금2,3,4,5,6,7(2과313-01)"
공학 멀티미디어공학과,전공선택,모바일응용프로그램설계,3,김대원,"수3,4,5,6,7,8(2과313-01)"
공학 멀티미디어공학과,전공선택,무선통신및응용프로토콜,3,박태근,"화9,10,11/목5,6,7(2과513)"
공학 멀티미디어공학과,공학기초(기초과학영역),생물공학개론,3,박순익,"수10,11,12,13,14,15(2과409-01)"
공학 멀티미디어공학과,전공선택,웹컨텐츠인터렉션,3,정수경,"월9,10,11,12,13,14(학211)"
공학 멀티미디어공학과,공학소양,융합공학,2,윤성욱,"수2,3,4,5(2과222-01)"
공학 멀티미디어공학과,공학소양,융합공학,2,윤성욱,"수6,7,8,9(2과222-01)"
공학 멀티미디어공학과,공학소양,지식재산과특허,2,최원경,"수10,11,12,13(2과310-01)"
공학 멀티미디어공학과,공학소양,지식재산과특허,2,최원경,"수14,15,16,17(2과310-01)"
공학 멀티미디어공학과,전공선택,컨텐츠시나리오설계,3,정재진,"월2,3,4,5,6,7(2과513)"
공학 멀티미디어공학과,공학기초(수학),확률과통계,3,심용걸,"화11,12,13/목15,16,17(2과409-01)"
공학 멀티미디어공학과,공학기초(수학),확률과통계,3,심용걸,"화14,15,16/목8,9,10(2과409-01)"
공학 멀티미디어공학과,전공선택,휴대멀티미디어장치설계,3,박경신,"화2,3,4,5,6,7(2과313-01)"
공학 전자공학과,공학기초(수학),공업수학2,3,정현수,"금2,3,4,5,6,7(2과409-01)"
공학 전자공학과,공학소양,공학과예술,2,이동진,"금2,3,4,5(2과222-01)"
공학 전자공학과,공학소양,공학과예술,2,이동진,"금6,7,8,9(2과222-01)"
공학 전자공학과,전공선택,국내인턴십1(전자공학),18,,
공학 전자공학과,전공선택,국내인턴십2(전자공학),12,,
공학 전자공학과,공학소양,기술과사회,2,최원경,"금10,11,12,13(2과222-01)"
공학 전자공학과,공학소양,기술과사회,2,최원경,"금14,15,16,17(2과222-01)"
공학 전자공학과,공학소양,기술과창업,2,윤성욱,"수10,11,12,13(2과222-01)"
공학 전자공학과,공학소양,기술과창업,2,윤성욱,"수14,15,16,17(2과222-01)"
공학 전자공학과,전공필수,기초전자공학실험2,1,윤명철,"수4,5,6,7(2과224)"
공학 전자공학과,전공필수,기초전자공학실험2,1,윤명철,"목8,9,10,11(2과224)"
공학 전자공학과,전공선택,디지털시스템,3,구창설,"수9,10,11(2과107)/목2,3,4(2과401)"
공학 전자공학과,전공선택,디지털통신,3,심용걸,"월12,13,14/수12,13,14(2과401)"
공학 전자공학과,전공선택,마이크로파공학,3,박재성,"화11,12,13/목9,10,11(2과107)"
공학 전자공학과,전공선택,마이크로프로세서,2,구창설,"목5,6,7,8(2과107)"
공학 전자공학과,전공선택,반도체공학(원어),3,류상욱,"월3,4,5,6,7,8(2과222-01)"
공학 전자공학과,공학기초(기초과학영역),생물공학개론,3,박순익,"수10,11,12,13,14,15(2과409-01)"
공학 전자공학과,전공선택,센서공학,3,강수민,"월2,3,4/화2,3,4(2과409-01)"
공학 전자공학과,전공선택,센서공학,3,강수민,"월9,10,11/화9,10,11(2과310-01)"
공학 전자공학과,전공선택,시스템공학(원어),3,허경무,"월2,3,4/수2,3,4(2과107)"
공학 전자공학과,전공선택,시스템공학(원어),3,허경무,"화2,3,4/목2,3,4(2과107)"
공학 전자공학과,전공선택,영상처리공학(원어),3,김영섭,"화8,9,10/수12,13,14(2과107)"
공학 전자공학과,공학소양,융합공학,2,윤성욱,"수2,3,4,5(2과222-01)"
공학 전자공학과,공학소양,융합공학,2,윤성욱,"수6,7,8,9(2과222-01)"
공학 전자공학과,전공선택,인공지능개론,3,이상희,"금7,8,9,10,11,12(2과401)"
공학 전자공학과,전공선택,전기ㆍ전자ㆍ통신교과교재연구및지도법,3,,"수19,20,21(인000-11)"
공학 전자공학과,전공선택,전자공학종합설계(원어),3,임성규,"화5,6,7/목5,6,7(3과528)"
공학 전자공학과,전공선택,전자공학종합설계(원어),3,심용걸,"화2,3,4/목11,12,13(3과528)"
공학 전자공학과,전공선택,전자공학종합설계(원어),3,심용걸,"화8,9,10/목2,3,4(3과528)"
공학 전자공학과,전공선택,전자공학종합설계(원어),3,장호정,"월10,11,12/수13,14,15(3과528)"
공학 전자공학과,전공선택,전자공학종합설계,3,장호정,"월13,14,15/수10,11,12(3과528)"
공학 전자공학과,전공선택,전자공학종합설계(원어),3,김경호,"수4,5,6,7,8,9(3과528)"
공학 전자공학과,전공선택,전자공학종합설계(원어),3,김영섭,"화11,12,13/목8,9,10(3과528)"
공학 전자공학과,전공선택,전자공학종합설계,3,김영섭,"화14,15,16/금8,9,10(3과528)"
공학 전자공학과,전공필수,전자기학2,3,박재성,"화8,9,10/목12,13,14(2과409-01)"
공학 전자공학과,전공선택,전자재료공학(원어),3,장호정,"화5,6,7/목5,6,7(2과401)"
공학 전자공학과,전공필수,전자회로2(원어),3,임성규,"월6,7,8/수6,7,8(2과401)"
공학 전자공학과,전공필수,전자회로2(원어),3,임성규,"월9,10,11/수9,10,11(2과401)"
공학 전자공학과,전공필수,전자회로실험2,1,장지근,"화10,11,12,13(2과224)"
공학 전자공학과,전공필수,전자회로실험2,1,장지근,"목2,3,4,5(2과224)"
공학 전자공학과,전공필수,전자회로실험2,1,장지근,"목12,13,14,15(2과224)"
공학 전자공학과,전공필수,전자회로실험2,1,윤명철,"화6,7,8,9(2과224)"
공학 전자공학과,공학소양,지식재산과특허,2,최원경,"수10,11,12,13(2과310-01)"
공학 전자공학과,공학소양,지식재산과특허,2,최원경,"수14,15,16,17(2과310-01)"
공학 전자공학과,전공선택,집적회로공정(원어),3,장지근,"월5,6,7/화5,6,7(2과107)"
공학 전자공학과,공학기초(수학),확률과통계,3,심용걸,"화11,12,13/목15,16,17(2과409-01)"
공학 전자공학과,공학기초(수학),확률과통계,3,심용걸,"화14,15,16/목8,9,10(2과409-01)"
공학 전자공학과,전공필수,회로이론2,3,허경무,"화5,6,7/목5,6,7(2과409-01)"
생명자원 식량생명공학과,전공선택,국내인턴십1(식량생명),18,황철호,
생명자원 식량생명공학과,전공선택,국내인턴십2(식량생명),12,황철호,
생명자원 식량생명공학과,전공선택,바이오벤처창업론및실험(원어),3,이동진,"수6,7,8,9,10,11,12,13(생명207)"
생명자원 식량생명공학과,전공선택,생물기상학(원어),3,윤성탁,"화2,3,4/목14,15,16(생명112)"
생명자원 식량생명공학과,전공선택,생화학2(원어),3,황철호,"목7,8,9/금2,3,4(생명213)"
생명자원 식량생명공학과,학과기초,세포생물학(원어),3,김용환,"화8,9,10/목15,16,17(생명212)"
생명자원 식량생명공학과,전공선택,식량자원.조경교재연구및지도법,3,이경한,"수10,11,12,13,14,15(인000-11)"
생명자원 식량생명공학과,전공필수,식량작물육종학,3,강성택,"월3,4,5(생명213)/화11,12,13(생명212)"
생명자원 식량생명공학과,전공선택,식물대사공학및실험,3,이주석,"금10,11,12,13,14,15,16,17(생명213)"
생명자원 식량생명공학과,전공선택,식물보호학(원어),3,김용환,"수8,9,10/금5,6,7(생명212)"
생명자원 식량생명공학과,전공필수,식물생리학및실험(원어),3,이동진,"목10,11,12,13,14,15,16,17(생명104)"
생명자원 식량생명공학과,전공선택,약용작물학및실습(원어),3,이동진,"월10,11,12,13,14,15,16,17(생명212)"
생명자원 식량생명공학과,학과기초,유기화학(원어),3,황철호,"화2,3,4/수11,12,13(생명213)"
생명자원 식량생명공학과,전공선택,유전자조작실험법,3,황철호,"금11,12,13,14,15,16,17,18,19(생명212)"
생명자원 식량생명공학과,학과기초,유전학(원어),3,강성택,"월11,12,13/수5,6,7(생명213)"
생명자원 식량생명공학과,전공선택,작물유전체학(원어),3,강성택,"화5,6,7(생명213)/목6,7,8(생명212)"
생명자원 식량생명공학과,전공필수,재배학원론,3,윤성탁,"월5,6,7/수5,6,7(생명112)"
생명자원 식량생명공학과,전공선택,취창업전공세미나2([1전공자 2~4학년만 이수 가능함]),2,황철호,"수14,15,16,17(생명213)"
생명자원 식량생명공학과,전공선택,친환경유기농업(원어),3,윤성탁,"월10,11,12/수2,3,4(생명112)"
생명자원 식량생명공학과,전공선택,캡스톤디자인2(식량생명공),3,황철호,"목1,2,3,4,5,6(생명213)"
생명자원 동물자원학과,전공선택,국내인턴십1(동물자원),18,김철현,
생명자원 동물자원학과,전공선택,국내인턴십2(동물자원),12,김현범,
생명자원 동물자원학과,전공선택,낙농학(원어),3,김철현,"월4,5,6/수4,5,6(생명415)"
생명자원 동물자원학과,전공선택,동물발생학(원어),3,김진영,"월2,3,4(생명112)/화6,7,8(생명415)"
생명자원 동물자원학과,전공필수,동물생리학(원어),3,김진영,"월10,11,12(생명415)/수10,11,12(생명105)"
생명자원 동물자원학과,전공필수,동물유전학및실습,3,김진영,"금10,11,12,13,14,15,16,17(생명415)"
생명자원 동물자원학과,전공선택,동물자원교재연구및지도법,3,이경한,"수10,11,12,13,14,15(인000-11)"
생명자원 동물자원학과,전공선택,동물자원미생물학및실험(원어),3,강대경,"월10,11,12,13,14,15,16,17(생명414)"
생명자원 동물자원학과,전공선택,동물자원품질관리론(원어),3,김철현,"월13,14,15/수10,11,12(생명415)"
생명자원 동물자원학과,전공선택,동물질병학(원어),3,김현범,"월5,6,7(생명414)/화14,15,16(생명415)"
생명자원 동물자원학과,전공선택,비교해부학(원어),2,김현범,"수13,14,15,16(생명414)"
생명자원 동물자원학과,전공선택,비교해부학실습(원어),1,김현범,"목9,10,11,12(생명112)"
생명자원 동물자원학과,전공선택,사료분석학,2,박재홍,"금2,3,4,5(생명414)"
생명자원 동물자원학과,전공선택,사료분석학실험,1,박재홍,"금6,7,8,9(생명414)"
생명자원 동물자원학과,학과기초,생명공학개론,3,강대경,"화4,5,6/수10,11,12(생명414)"
생명자원 동물자원학과,학과기초,생화학,3,이상인,"월10,11,12/수5,6,7(생명510)"
생명자원 동물자원학과,전공선택,양돈사양기술학(원어),2,김인호,"화2,3,4,5(생명415)"
생명자원 동물자원학과,전공선택,양돈사양기술학실습(원어),1,김인호,"수5,6,7,8(생명414)"
생명자원 동물자원학과,대학기초교양,일반화학,3,김현범,"월13,14,15(생명104)/화10,11,12(생명415)"
생명자원 동물자원학과,전공선택,취창업전공세미나2([1전공자 2~4학년만 이수 가능함])(원어),2,강대경,"수14,15,16,17(생명112)"
생명자원 동물자원학과,전공선택,캡스톤디자인2(동물자원)(원어),3,김인호,"금10,11,12,13,14,15(생명104)"
생명자원 환경원예학과,전공선택,관상수목학및실습(원어),3,이애경,"수10,11,12,13,14,15,16,17(생명510)"
생명자원 환경원예학과,전공선택,국내인턴십1(환경원예),18,신영재,
생명자원 환경원예학과,전공선택,국내인턴십2(환경원예),12,신영재,
생명자원 환경원예학과,전공선택,생태마을론,3,손상목,"수14,15,16(생명508)/목10,11,12(생명111)"
생명자원 환경원예학과,전공선택,시설원예학및실습,3,김선기,"금10,11,12,13,14,15,16,17(생명510)"
생명자원 환경원예학과,전공선택,식물생화학,3,류영숙,"목2,3,4/금2,3,4(생명510)"
